Nums:176,,,
0,471,6051,3510
7,475,6004,3486
47,499,5748,3346
87,524,5501,3208
127,551,5264,3074
167,580,5035,2942
207,612,4813,2814
247,646,4599,2687
287,681,4388,2563
327,720,4184,2443
367,763,3985,2325
407,808,3791,2208
427,834,3696,2152
443,854,3620,2106
483,907,3433,1995
523,965,3251,1886
562,1028,3077,1783
602,1098,2903,1679
642,1176,2733,1578
675,1247,2595,1497
715,1339,2433,1401
755,1442,2274,1308
783,1522,2166,1244
823,1645,2015,1156
852,1745,1909,1094
885,1868,1792,1026
910,1970,1704,976
935,2080,1620,927
961,2202,1534,876
989,2346,1445,825
1011,2467,1375,785
1020,2521,1349,769
1022,2531,1343,766
1027,2562,1327,757
1046,2680,1271,725
1066,2812,1214,691
1081,2917,1171,667
1098,3040,1124,640
1116,3180,1076,612
1139,3370,1017,579
1147,3439,996,567
1163,3583,957,544
1175,3696,928,527
1185,3793,904,514
1196,3904,880,500
1202,3966,866,492
1219,4147,829,471
1229,4257,807,458
1239,4372,786,446
1244,4432,775,440
1252,4528,759,431
1264,4676,735,417
1271,4765,721,409
1276,4830,712,404
1286,4962,693,393
1296,5101,674,381
1307,5256,654,370
1315,5374,639,362
1319,5434,632,358
1323,5495,625,354
1333,5653,608,344
1338,5732,599,339
1340,5764,596,337
1345,5848,587,332
1351,5950,577,326
1357,6054,567,320
1361,6125,560,317
1365,6197,554,313
1371,6308,544,308
1374,6364,539,305
1380,6481,529,300
1384,6560,522,295
1386,6600,519,294
1391,6702,511,289
1394,6764,507,286
1396,6809,503,285
1401,6918,495,280
1404,6985,491,277
1406,7029,487,275
1409,7099,482,272
1411,7146,479,271
1414,7217,474,268
1416,7266,471,266
1419,7341,466,263
1421,7390,462,261
1423,7442,459,259
1424,7467,457,259
1425,7494,456,257
1428,7574,451,255
1430,7628,447,253
1431,7655,446,251
1433,7711,443,250
1435,7768,439,248
1437,7825,435,246
1439,7884,432,244
1440,7913,431,243
1441,7944,429,242
1445,8067,422,239
1446,8098,421,237
1448,8162,417,235
1449,8195,415,234
1451,8262,412,233
1452,8295,410,232
1453,8330,408,230
1454,8364,406,230
1455,8399,404,228
1456,8434,403,228
1457,8469,401,226
1458,8506,400,225
1459,8542,397,225
1460,8580,395,224
1461,8617,394,223
1462,8655,392,221
1463,8693,391,220
1464,8732,388,219
1465,8771,387,218
1466,8811,385,217
1467,8852,383,216
1469,8935,379,214
1470,8977,377,213
1471,9020,375,211
1472,9063,373,210
1473,9108,371,210
1474,9153,369,208
1475,9198,368,208
1476,9243,366,207
1477,9291,363,205
1479,9387,360,203
1480,9436,357,202
1481,9487,356,200
1482,9538,353,200
1483,9590,351,199
1484,9642,350,197
1485,9696,347,196
1486,9752,346,195
1487,9808,343,194
1488,9865,340,193
1489,9923,338,191
1490,9982,337,190
1491,10043,335,189
1492,10105,332,187
1493,10168,330,186
1494,10233,328,185
1495,10299,325,184
1496,10366,323,182
1497,10436,321,181
1498,10506,318,180
1499,10579,316,179
1500,10654,313,178
1501,10729,311,176
1502,10808,308,174
1503,10889,307,173
1504,10972,304,172
1505,11056,301,171
1506,11145,299,169
1507,11235,296,167
1508,11328,293,166
1509,11425,291,165
1510,11525,287,163
1511,11627,285,161
1512,11734,282,159
1513,11845,280,158
1514,11960,276,156
1515,12080,274,154
1516,12203,270,153
1517,12333,267,151
1518,12470,264,149
1519,12611,260,147
1520,12760,257,146
1521,12919,254,144
1522,13085,251,141
1523,13260,246,139
1524,13449,243,138
1525,13648,239,135
1526,13862,235,133
1527,14094,230,131
